,mag,place,time,updated,tz,url,detail,felt,cdi,mmi,alert,status,tsunami,sig,net,code,ids,sources,types,nst,dmin,rms,gap,magType,type,title,index,type,coordinates,index
60,1.1,"30 km NW of Benton, California",1095770509525,1524604856540,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00148071,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00148071&format=geojson,,,,,reviewed,0,19,nn,00148071,",nn00148071,",",nn,",",origin,phase-data,",5,0.031,0.1135,178.08,mb,earthquake,"M 1.1 - 30 km NW of Benton, California",1939,Point,"[-118.7481, 37.9854, 3.8]",1939
61,1.3,"27 km NNW of Benton, California",1095770569345,1524604856653,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00148073,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00148073&format=geojson,,,,,reviewed,0,26,nn,00148073,",nn00148073,",",nn,",",origin,phase-data,",5,0.068,0.0945,110.89,mb,earthquake,"M 1.3 - 27 km NNW of Benton, California",1938,Point,"[-118.6489, 38.0251, 7]",1938
62,1.94,"27 km NW of Benton, California",1095771036090,1524604833562,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21397022,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21397022&format=geojson,,,,,reviewed,0,58,nc,21397022,",nc21397022,nn00113971,",",nc,nn,",",nearby-cities,origin,phase-data,",24,0.06577,0.09,98,md,earthquake,"M 1.9 - 27 km NW of Benton, California",1937,Point,"[-118.6623333, 38.0186667, 2.74]",1937
63,1.2,"24 km NW of Benton, California",1095771228197,1524604833707,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00113972,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00113972&format=geojson,,,,,reviewed,0,22,nn,00113972,",nn00113972,",",nn,",",origin,phase-data,",8,0.056,0.1354,103.34,ml,earthquake,"M 1.2 - 24 km NW of Benton, California",1936,Point,"[-118.6522, 37.9937, 7.1]",1936
64,1.16,"2km NNE of Fontana, CA",1095771312020,1459557641806,,https://earthquake.usgs.gov/earthquakes/eventpage/ci10047173,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci10047173&format=geojson,,,,,reviewed,0,21,ci,10047173,",ci10047173,",",ci,",",nearby-cities,origin,phase-data,",14,0.09878,0.2,108,ml,earthquake,"M 1.2 - 2km NNE of Fontana, CA",1935,Point,"[-117.4525, 34.1166667, 4.279]",1935
65,1.2,"27 km NNW of Benton, California",1095771348643,1524604856885,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00113973,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00113973&format=geojson,,,,,reviewed,0,22,nn,00113973,",nn00113973,",",nn,",",origin,phase-data,",5,0.062,0.0551,113.24,mb,earthquake,"M 1.2 - 27 km NNW of Benton, California",1934,Point,"[-118.6405, 38.0263, 8.7]",1934
66,2.3,"29 km NW of Benton, California",1095771472287,1524604833827,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00113974,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00113974&format=geojson,,,,,reviewed,0,81,nn,00113974,",nn00113974,",",nn,",",origin,phase-data,",9,0.028,0.1454,102.7,ml,earthquake,"M 2.3 - 29 km NW of Benton, California",1933,Point,"[-118.7332, 37.9926, 1.5]",1933
67,1.6,Nevada,1095771535527,1524604870256,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00163358,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00163358&format=geojson,,,,,reviewed,0,39,nn,00163358,",nn00163358,",",nn,",",origin,phase-data,",3,0.195,0.1026,187.57,ml,earthquake,M 1.6 - Nevada,1932,Point,"[-115.0488, 37.2121, 0]",1932
68,1.1,"27 km NW of Benton, California",1095771760641,1524604857105,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00148088,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00148088&format=geojson,,,,,reviewed,0,19,nn,00148088,",nn00148088,",",nn,",",origin,phase-data,",5,0.038,0.078,102.35,mb,earthquake,"M 1.1 - 27 km NW of Benton, California",1931,Point,"[-118.691, 38.0005, 6.4]",1931
69,1.3,"27 km NW of Benton, California",1095771796208,1524604857237,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00148089,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00148089&format=geojson,,,,,reviewed,0,26,nn,00148089,",nn00148089,",",nn,",",origin,phase-data,",5,0.048,0.1059,100.55,mb,earthquake,"M 1.3 - 27 km NW of Benton, California",1930,Point,"[-118.6844, 38.0089, 4.5]",1930
70,1.11,"5km NE of Cabazon, CA",1095772190690,1459592693018,,https://earthquake.usgs.gov/earthquakes/eventpage/ci10047177,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci10047177&format=geojson,,,,,reviewed,0,19,ci,10047177,",ci10047177,",",ci,",",nearby-cities,origin,phase-data,",13,0.09701,0.13,102,ml,earthquake,"M 1.1 - 5km NE of Cabazon, CA",1929,Point,"[-116.7585, 33.9515, 17.774]",1929
71,1.9,"27 km NW of Benton, California",1095772641160,1524604833960,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21397032,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21397032&format=geojson,,,,,reviewed,0,56,nc,21397032,",nc21397032,nn00113976,",",nc,nn,",",nearby-cities,origin,phase-data,",18,0.04865,0.09,90,md,earthquake,"M 1.9 - 27 km NW of Benton, California",1928,Point,"[-118.681, 38.0088333, 2.725]",1928
72,1.1,"30 km NNW of Benton, California",1095772802490,1524604857348,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00148101,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00148101&format=geojson,,,,,reviewed,0,19,nn,00148101,",nn00148101,",",nn,",",origin,phase-data,",4,0.066,0.1328,146.65,mb,earthquake,"M 1.1 - 30 km NNW of Benton, California",1927,Point,"[-118.6688, 38.0487, 5.4]",1927
73,1.94,"27 km NW of Benton, California",1095772970120,1524604834114,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21397034,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21397034&format=geojson,,,,,reviewed,0,58,nc,21397034,",nc21397034,nn00113977,",",nc,nn,",",nearby-cities,origin,phase-data,",21,0.03153,0.07,93,md,earthquake,"M 1.9 - 27 km NW of Benton, California",1926,Point,"[-118.701, 37.9976667, 3.525]",1926
74,1.9,"28 km NW of Benton, California",1095773140311,1524604857463,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00148102,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00148102&format=geojson,,,,,reviewed,0,56,nn,00148102,",nn00148102,",",nn,",",origin,phase-data,",5,0.021,0.1231,154.32,mb,earthquake,"M 1.9 - 28 km NW of Benton, California",1925,Point,"[-118.7179, 37.9886, 3.3]",1925
75,1,"12km E of Coso Junction, CA",1095773317590,1459603955028,,https://earthquake.usgs.gov/earthquakes/eventpage/ci10047189,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci10047189&format=geojson,,,,,reviewed,0,15,ci,10047189,",ci10047189,",",ci,",",nearby-cities,origin,phase-data,",8,0.04334,0.04,107,mh,earthquake,"M 1.0 - 12km E of Coso Junction, CA",1924,Point,"[-117.8181667, 36.0411667, 2.202]",1924
76,1.1,"32 km NW of Benton, California",1095773332347,1524604857690,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00113978,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00113978&format=geojson,,,,,reviewed,0,19,nn,00113978,",nn00113978,",",nn,",",origin,phase-data,",6,0.049,0.0574,115.93,ml,earthquake,"M 1.1 - 32 km NW of Benton, California",1923,Point,"[-118.738, 38.024, 1]",1923
77,1.3,"28 km NW of Benton, California",1095773905937,1524604857813,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00148113,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00148113&format=geojson,,,,,reviewed,0,26,nn,00148113,",nn00148113,",",nn,",",origin,phase-data,",6,0.032,0.115,94.07,mb,earthquake,"M 1.3 - 28 km NW of Benton, California",1922,Point,"[-118.7124, 38.0006, 2.1]",1922
78,1.02,"27 km NW of Benton, California",1095774031310,1524604834259,,https://earthquake.usgs.gov/earthquakes/eventpage/nc51147223,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc51147223&format=geojson,,,,,reviewed,0,16,nc,51147223,",nc51147223,nn00139742,",",nc,nn,",",nearby-cities,origin,phase-data,",5,0.04234,0.06,98,md,earthquake,"M 1.0 - 27 km NW of Benton, California",1921,Point,"[-118.688, 38.005, 6.175]",1921
79,1.1,"29 km NW of Benton, California",1095774367289,1524604834384,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00113981,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00113981&format=geojson,,,,,reviewed,0,19,nn,00113981,",nn00113981,",",nn,",",origin,phase-data,",16,0.027,0.0766,73.95,ml,earthquake,"M 1.1 - 29 km NW of Benton, California",1920,Point,"[-118.7248, 37.9938, 5.1]",1920
80,1.05,"4 km ESE of Aromas, California",1095774385420,1483911156287,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21397042,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21397042&format=geojson,,,,,reviewed,0,17,nc,21397042,",nc21397042,",",nc,",",nearby-cities,origin,phase-data,",14,0.01622,0.05,118,md,earthquake,"M 1.1 - 4 km ESE of Aromas, California",1919,Point,"[-121.5973333, 36.869, 6.635]",1919
81,2.44,"27 km NW of Benton, California",1095775139580,1524604834565,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21397057,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21397057&format=geojson,,,,,reviewed,0,92,nc,21397057,",nc21397057,nn00113982,",",nc,nn,",",focal-mechanism,nearby-cities,origin,phase-data,",32,0.1198,0.09,89,md,earthquake,"M 2.4 - 27 km NW of Benton, California",1918,Point,"[-118.7035, 37.9945, 1.847]",1918
82,1.59,"27 km NW of Benton, California",1095775556840,1524604834727,,https://earthquake.usgs.gov/earthquakes/eventpage/nc51147228,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc51147228&format=geojson,,,,,reviewed,0,39,nc,51147228,",nc51147228,nn00113983,",",nc,nn,",",nearby-cities,origin,phase-data,",6,0.04234,0.04,175,md,earthquake,"M 1.6 - 27 km NW of Benton, California",1917,Point,"[-118.6853333, 38.0031667, 5.013]",1917
83,1.78,"29 km NW of Benton, California",1095775956310,1524604834878,,https://earthquake.usgs.gov/earthquakes/eventpage/nc51147229,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc51147229&format=geojson,,,,,reviewed,0,49,nc,51147229,",nc51147229,nn00113984,",",nc,nn,",",nearby-cities,origin,phase-data,",8,0.02883,0.01,150,md,earthquake,"M 1.8 - 29 km NW of Benton, California",1916,Point,"[-118.7331667, 37.9935, 4.965]",1916
84,1.3,"30 km NW of Benton, California",1095776044009,1524604835022,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00113985,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00113985&format=geojson,,,,,reviewed,0,26,nn,00113985,",nn00113985,",",nn,",",origin,phase-data,",13,0.037,0.15,82.58,ml,earthquake,"M 1.3 - 30 km NW of Benton, California",1915,Point,"[-118.7374, 38.0007, 6.2]",1915
85,1.3,"27 km NW of Benton, California",1095776753456,1524604835156,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00113987,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00113987&format=geojson,,,,,reviewed,0,26,nn,00113987,",nn00113987,",",nn,",",origin,phase-data,",14,0.029,0.1417,81.74,ml,earthquake,"M 1.3 - 27 km NW of Benton, California",1914,Point,"[-118.6946, 37.9919, 0.6]",1914
86,1.2,"27 km NW of Benton, California",1095776777977,1524604835294,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00193086,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00193086&format=geojson,,,,,reviewed,0,22,nn,00193086,",nn00193086,",",nn,",",origin,phase-data,",15,0.036,0.1331,74.19,ml,earthquake,"M 1.2 - 27 km NW of Benton, California",1913,Point,"[-118.6953, 38.001, 3.1]",1913
87,1.87,"28 km NW of Benton, California",1095776872030,1524604835440,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21399357,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21399357&format=geojson,,,,,reviewed,0,54,nc,21399357,",nc21399357,nn00113988,",",nc,nn,",",focal-mechanism,nearby-cities,origin,phase-data,",27,0.04324,0.08,74,md,earthquake,"M 1.9 - 28 km NW of Benton, California",1912,Point,"[-118.6901667, 38.0063333, 2.15]",1912
88,1.3,"29 km NW of Benton, California",1095776973148,1524604858025,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00148152,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00148152&format=geojson,,,,,reviewed,0,26,nn,00148152,",nn00148152,",",nn,",",origin,phase-data,",3,0.024,0.0606,210.23,mb,earthquake,"M 1.3 - 29 km NW of Benton, California",1911,Point,"[-118.739, 37.9839, 5.6]",1911
89,2.69,"9 km SW of Oak Shores, California",1095777057660,1483911183950,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21397061,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21397061&format=geojson,,,,,reviewed,0,111,nc,21397061,",nc21397061,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,",49,0.06847,0.09,53,md,earthquake,"M 2.7 - 9 km SW of Oak Shores, California",1910,Point,"[-121.0538333, 35.7133333, 4.116]",1910
90,1,"27 km NW of Benton, California",1095777175177,1524604858378,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00148156,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00148156&format=geojson,,,,,reviewed,0,15,nn,00148156,",nn00148156,",",nn,",",origin,phase-data,",5,0.022,0.1293,133.37,mb,earthquake,"M 1.0 - 27 km NW of Benton, California",1909,Point,"[-118.7099, 37.9894, 3.5]",1909
91,1,"29 km NW of Benton, California",1095777486039,1524604858596,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00148289,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00148289&format=geojson,,,,,reviewed,0,15,nn,00148289,",nn00148289,",",nn,",",origin,phase-data,",5,0.024,0.0933,162.01,mb,earthquake,"M 1.0 - 29 km NW of Benton, California",1908,Point,"[-118.7292, 37.9899, 5.8]",1908
92,1,"7km ESE of Coso Junction, CA",1095777616870,1459580745389,,https://earthquake.usgs.gov/earthquakes/eventpage/ci10047221,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci10047221&format=geojson,,,,,reviewed,0,15,ci,10047221,",ci10047221,",",ci,",",nearby-cities,origin,phase-data,",8,0.01137,0.05,140,mh,earthquake,"M 1.0 - 7km ESE of Coso Junction, CA",1907,Point,"[-117.8798333, 36.0151667, 4.992]",1907
93,1.1,"28 km NW of Benton, California",1095777664122,1524604858711,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00148290,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00148290&format=geojson,,,,,reviewed,0,19,nn,00148290,",nn00148290,",",nn,",",origin,phase-data,",5,0.071,0.1156,117.04,mb,earthquake,"M 1.1 - 28 km NW of Benton, California",1906,Point,"[-118.6648, 38.0266, 10]",1906
94,1.29,"28 km NW of Benton, California",1095777951270,1524604835718,,https://earthquake.usgs.gov/earthquakes/eventpage/nc51147234,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc51147234&format=geojson,,,,,reviewed,0,26,nc,51147234,",nc51147234,nn00113991,",",nc,nn,",",nearby-cities,origin,phase-data,",6,0.06396,0.08,93,md,earthquake,"M 1.3 - 28 km NW of Benton, California",1905,Point,"[-118.669, 38.0203333, 9.885]",1905
95,1.2,"24 km NW of Benton, California",1095778223863,1524604835856,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00113992,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00113992&format=geojson,,,,,reviewed,0,22,nn,00113992,",nn00113992,",",nn,",",origin,phase-data,",11,0.032,0.1378,88.24,ml,earthquake,"M 1.2 - 24 km NW of Benton, California",1904,Point,"[-118.6756, 37.9679, 4.7]",1904
96,1.2,"26 km NW of Benton, California",1095778434676,1524604858824,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00148292,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00148292&format=geojson,,,,,reviewed,0,22,nn,00148292,",nn00148292,",",nn,",",origin,phase-data,",3,0.036,0.0477,102.52,mb,earthquake,"M 1.2 - 26 km NW of Benton, California",1903,Point,"[-118.6805, 37.9906, 4.8]",1903
97,1.4,"27 km NW of Benton, California",1095778582324,1524604858949,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00148297,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00148297&format=geojson,,,,,reviewed,0,30,nn,00148297,",nn00148297,",",nn,",",origin,phase-data,",6,0.044,0.1159,100.25,mb,earthquake,"M 1.4 - 27 km NW of Benton, California",1902,Point,"[-118.6883, 38.0068, 7.1]",1902
98,1.17,"10 km SW of Oak Shores, California",1095778641610,1483911196261,,https://earthquake.usgs.gov/earthquakes/eventpage/nc68011445,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc68011445&format=geojson,,,,,reviewed,0,21,nc,68011445,",nc68011445,",",nc,",",nearby-cities,origin,phase-data,",5,0.07477,0.02,199,md,earthquake,"M 1.2 - 10 km SW of Oak Shores, California",1901,Point,"[-121.0656667, 35.7121667, 7.874]",1901
99,1.4,"29 km NW of Benton, California",1095778802737,1524604859067,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00148299,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00148299&format=geojson,,,,,reviewed,0,30,nn,00148299,",nn00148299,",",nn,",",origin,phase-data,",6,0.032,0.1321,153.6,mb,earthquake,"M 1.4 - 29 km NW of Benton, California",1900,Point,"[-118.7231, 37.9994, 5.5]",1900
100,1.3,"28 km NW of Benton, California",1095779142095,1524604859181,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00148300,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00148300&format=geojson,,,,,reviewed,0,26,nn,00148300,",nn00148300,",",nn,",",origin,phase-data,",5,0.046,0.1356,103.74,mb,earthquake,"M 1.3 - 28 km NW of Benton, California",1899,Point,"[-118.691, 38.0096, 7.4]",1899
101,1.5,"28 km NW of Benton, California",1095779274340,1524604835986,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00113993,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00113993&format=geojson,,,,,reviewed,0,35,nn,00113993,",nn00113993,",",nn,",",origin,phase-data,",8,0.031,0.1118,123.6,mb,earthquake,"M 1.5 - 28 km NW of Benton, California",1898,Point,"[-118.7047, 37.9979, 0]",1898
102,1.4,"26 km NW of Benton, California",1095779706852,1524604859291,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00148302,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00148302&format=geojson,,,,,reviewed,0,30,nn,00148302,",nn00148302,",",nn,",",origin,phase-data,",4,0.042,0.1414,144.42,mb,earthquake,"M 1.4 - 26 km NW of Benton, California",1897,Point,"[-118.6766, 37.9971, 6.8]",1897
103,1.87,"27 km NNW of Benton, California",1095779874230,1524604836116,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21397086,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21397086&format=geojson,,,,,reviewed,0,54,nc,21397086,",nc21397086,nn00113994,",",nc,nn,",",nearby-cities,origin,phase-data,",10,0.05586,0.05,122,md,earthquake,"M 1.9 - 27 km NNW of Benton, California",1896,Point,"[-118.639, 38.034, 2.275]",1896
104,2.11,"27 km NW of Benton, California",1095780305370,1524604836286,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21399368,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21399368&format=geojson,,,,,reviewed,0,68,nc,21399368,",nc21399368,nn00113995,",",nc,nn,",",focal-mechanism,nearby-cities,origin,phase-data,",41,0.04775,0.08,54,md,earthquake,"M 2.1 - 27 km NW of Benton, California",1895,Point,"[-118.68, 38.0071667, 5.985]",1895
105,1.78,"28 km NW of Benton, California",1095780415780,1524604859640,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21397085,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21397085&format=geojson,,,,,reviewed,0,49,nc,21397085,",nc21397085,nn00148309,",",nc,nn,",",nearby-cities,origin,phase-data,",16,0.04595,0.06,88,md,earthquake,"M 1.8 - 28 km NW of Benton, California",1894,Point,"[-118.6913333, 38.0098333, 6.235]",1894
106,2.51,"27 km NW of Benton, California",1095780652710,1524604836480,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21397069,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21397069&format=geojson,,,,,reviewed,0,97,nc,21397069,",nc21397069,ci10047237,nn00113997,",",nc,ci,nn,",",focal-mechanism,nearby-cities,origin,phase-data,",43,0.04955,0.08,71,md,earthquake,"M 2.5 - 27 km NW of Benton, California",1893,Point,"[-118.6806667, 38.01, 5.51]",1893
