,mag,place,time,updated,tz,url,detail,felt,cdi,mmi,alert,status,tsunami,sig,net,code,ids,sources,types,nst,dmin,rms,gap,magType,type,title,index,type,coordinates,index
60,2.2,"18km N of Joshua Tree, CA",147910526570,1454030926370,,https://earthquake.usgs.gov/earthquakes/eventpage/ci12322363,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci12322363&format=geojson,,,,,reviewed,0,74,ci,12322363,",ci12322363,",",ci,",",origin,",,,,,mh,earthquake,"M 2.2 - 18km N of Joshua Tree, CA",1197,Point,"[-116.333, 34.2938333, 2.47]",1197
61,2.51,"35 km NW of Benton, California",147914391320,1481749794198,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1020877,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1020877&format=geojson,,,,,reviewed,0,97,nc,1020877,",nc1020877,",",nc,",",nearby-cities,origin,phase-data,",8,0.05135,0.07,161,md,earthquake,"M 2.5 - 35 km NW of Benton, California",1196,Point,"[-118.7158333, 38.0813333, -1.832]",1196
62,4.15,"9 km S of Tres Pinos, California",147926901040,1481749811080,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1020880,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1020880&format=geojson,,,,,reviewed,0,265,nc,1020880,",nc1020880,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,",72,0.001802,0.07,41,md,earthquake,"M 4.2 - 9 km S of Tres Pinos, California",1195,Point,"[-121.3411667, 36.7081667, 1.882]",1195
63,4.07,"22 km NE of San Lucas, California",147936991740,1481749821244,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1020882,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1020882&format=geojson,,,,,reviewed,0,255,nc,1020882,",nc1020882,",",nc,",",nearby-cities,origin,phase-data,",27,0.04414,0.09,133,md,earthquake,"M 4.1 - 22 km NE of San Lucas, California",1194,Point,"[-120.8273333, 36.2521667, 6.041]",1194
64,3.22,Northern California,147945978120,1481749828310,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1020883,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1020883&format=geojson,,,,,reviewed,0,160,nc,1020883,",nc1020883,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,",58,0.06396,0.07,124,md,earthquake,M 3.2 - Northern California,1193,Point,"[-121.6048333, 37.3788333, 5.073]",1193
65,2.06,"21 km NE of Soledad, California",147948418900,1481749836500,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1020884,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1020884&format=geojson,,,,,reviewed,0,65,nc,1020884,",nc1020884,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,",39,0.005405,0.05,90,md,earthquake,"M 2.1 - 21 km NE of Soledad, California",1192,Point,"[-121.1793333, 36.5778333, 6.904]",1192
66,2.01,"21 km NE of Soledad, California",147956693140,1481749849040,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1020886,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1020886&format=geojson,,,,,reviewed,0,62,nc,1020886,",nc1020886,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,",34,0.005405,0.07,90,md,earthquake,"M 2.0 - 21 km NE of Soledad, California",1191,Point,"[-121.1791667, 36.5763333, 6.714]",1191
67,2.05,Northern California,147960717530,1481749855297,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1020887,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1020887&format=geojson,,,,,reviewed,0,65,nc,1020887,",nc1020887,",",nc,",",nearby-cities,origin,phase-data,",15,0.01081,0.08,91,md,earthquake,M 2.1 - Northern California,1190,Point,"[-121.6283333, 37.1733333, 2.37]",1190
68,2.36,"17 km NNE of Bridgeport, California",147963597470,1481749859584,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1020888,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1020888&format=geojson,,,,,reviewed,0,86,nc,1020888,",nc1020888,",",nc,",",nearby-cities,origin,phase-data,",9,0.4667,0.28,306,md,earthquake,"M 2.4 - 17 km NNE of Bridgeport, California",1189,Point,"[-119.1743333, 38.4058333, 3.118]",1189
69,2.44,"21 km NE of Soledad, California",147975216270,1481749863849,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1020889,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1020889&format=geojson,,,,,reviewed,0,92,nc,1020889,",nc1020889,",",nc,",",nearby-cities,origin,phase-data,",27,0.01261,0.04,109,md,earthquake,"M 2.4 - 21 km NE of Soledad, California",1188,Point,"[-121.1428333, 36.5525, 7.152]",1188
70,2.05,"4 km S of Gilroy, California",147981422860,1481749867870,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1020890,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1020890&format=geojson,,,,,reviewed,0,65,nc,1020890,",nc1020890,",",nc,",",nearby-cities,origin,phase-data,",11,0.008108,0.04,68,md,earthquake,"M 2.1 - 4 km S of Gilroy, California",1187,Point,"[-121.576, 36.9616667, 4.903]",1187
71,2.3,"38 km WNW of Three Rocks, California",147988644440,1481749872219,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1020891,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1020891&format=geojson,,,,,reviewed,0,81,nc,1020891,",nc1020891,",",nc,",",nearby-cities,origin,phase-data,",7,0.05495,0.12,182,md,earthquake,"M 2.3 - 38 km WNW of Three Rocks, California",1186,Point,"[-120.7976667, 36.6078333, -0.521]",1186
72,2.1,"9km SSW of Joshua Tree, CA",148003397650,1454031786730,,https://earthquake.usgs.gov/earthquakes/eventpage/ci12322367,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci12322367&format=geojson,,,,,reviewed,0,68,ci,12322367,",ci12322367,",",ci,",",origin,",,,,,mh,earthquake,"M 2.1 - 9km SSW of Joshua Tree, CA",1185,Point,"[-116.334, 34.0545, 0.61]",1185
73,2.28,"6km WNW of Ojai, CA",148009353460,1454031185190,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3317632,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3317632&format=geojson,,,,,reviewed,0,80,ci,3317632,",ci3317632,",",ci,",",origin,phase-data,",8,,0.43,159,ml,earthquake,"M 2.3 - 6km WNW of Ojai, CA",1184,Point,"[-119.3013333, 34.47, 0.53]",1184
74,2.63,"22 km SW of Ferndale, California",148019073730,1481749880833,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1020893,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1020893&format=geojson,,,,,reviewed,0,106,nc,1020893,",nc1020893,",",nc,",",nearby-cities,origin,phase-data,",9,0.2838,0.08,296,md,earthquake,"M 2.6 - 22 km SW of Ferndale, California",1183,Point,"[-124.4661667, 40.4436667, 22.653]",1183
75,2.2,"24 km NE of Greenfield, California",148019909450,1481749885187,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1020894,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1020894&format=geojson,,,,,reviewed,0,74,nc,1020894,",nc1020894,",",nc,",",nearby-cities,origin,phase-data,",26,0.03333,0.12,96,md,earthquake,"M 2.2 - 24 km NE of Greenfield, California",1182,Point,"[-121.0558333, 36.4808333, 5.725]",1182
76,2.74,"9km S of Joshua Tree, CA",148024161410,1454031185660,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3317633,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3317633&format=geojson,,,,,reviewed,0,116,ci,3317633,",ci3317633,",",ci,",",origin,phase-data,",14,,0.47,94,ml,earthquake,"M 2.7 - 9km S of Joshua Tree, CA",1181,Point,"[-116.32, 34.0548333, 1]",1181
77,2.24,"5 km NNW of Hollister, California",148027662350,1481749889209,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1020895,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1020895&format=geojson,,,,,reviewed,0,77,nc,1020895,",nc1020895,",",nc,",",nearby-cities,origin,phase-data,",9,0.04595,0.07,126,md,earthquake,"M 2.2 - 5 km NNW of Hollister, California",1180,Point,"[-121.426, 36.899, 1.311]",1180
78,2.42,"11km S of Joshua Tree, CA",148031866190,1454031748810,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3317634,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3317634&format=geojson,,,,,reviewed,0,90,ci,3317634,",ci3317634,",",ci,",",origin,phase-data,",11,,0.46,89,mh,earthquake,"M 2.4 - 11km S of Joshua Tree, CA",1179,Point,"[-116.3095, 34.0371667, 6]",1179
79,2.27,"7km ESE of Bodfish, CA",148036655620,1454030292690,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3317635,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3317635&format=geojson,,,,,reviewed,0,79,ci,3317635,",ci3317635,",",ci,",",origin,phase-data,",7,,0.38,139,mh,earthquake,"M 2.3 - 7km ESE of Bodfish, CA",1178,Point,"[-118.4163333, 35.562, 15.61]",1178
80,2.95,"24km ESE of Estacion Coahuila, B.C., MX",148045010870,1454030593260,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3317637,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3317637&format=geojson,,,,,reviewed,0,134,ci,3317637,",ci3317637,",",ci,",",origin,phase-data,",3,0.9668,0.62,293,mh,earthquake,"M 3.0 - 24km ESE of Estacion Coahuila, B.C., MX",1177,Point,"[-114.7778333, 32.0828333, 6]",1177
81,2,"10 km NE of Snoqualmie, Washington",148056363260,1469405491520,,https://earthquake.usgs.gov/earthquakes/eventpage/uw10859448,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uw10859448&format=geojson,,,,,reviewed,0,62,uw,10859448,",uw10859448,",",uw,",",origin,phase-data,",5,0.1541,0.28,181,md,earthquake,"M 2.0 - 10 km NE of Snoqualmie, Washington",1176,Point,"[-121.734, 47.6055, 9.875]",1176
82,2.36,"8 km ENE of Morgan Hill, California",148059095500,1481749906009,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1020899,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1020899&format=geojson,,,,,reviewed,0,86,nc,1020899,",nc1020899,",",nc,",",nearby-cities,origin,phase-data,",18,0.04324,0.03,99,md,earthquake,"M 2.4 - 8 km ENE of Morgan Hill, California",1175,Point,"[-121.5705, 37.1696667, 3.886]",1175
83,2.45,"15km NE of Thousand Palms, CA",148065687490,1454032069190,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3317638,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3317638&format=geojson,,,,,reviewed,0,92,ci,3317638,",ci3317638,",",ci,",",origin,phase-data,",10,,0.58,106,mh,earthquake,"M 2.5 - 15km NE of Thousand Palms, CA",1174,Point,"[-116.2966667, 33.9261667, 0.06]",1174
84,2.28,"9 km NE of Hydesville, California",148114428350,1481749923093,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1020903,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1020903&format=geojson,,,,,reviewed,0,80,nc,1020903,",nc1020903,",",nc,",",nearby-cities,origin,phase-data,",12,0.07748,0.03,115,md,earthquake,"M 2.3 - 9 km NE of Hydesville, California",1173,Point,"[-124.01, 40.597, 29.242]",1173
85,2.98,"6 km WSW of Gilroy, California",148115002090,1481749931562,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1020905,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1020905&format=geojson,,,,,reviewed,0,137,nc,1020905,",nc1020905,",",nc,",",nearby-cities,origin,phase-data,",26,0.04234,0.12,49,md,earthquake,"M 3.0 - 6 km WSW of Gilroy, California",1172,Point,"[-121.6283333, 36.9791667, 3.909]",1172
86,2.22,"35 km E of Mono City, California",148122509150,1481749935595,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1020906,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1020906&format=geojson,,,,,reviewed,0,76,nc,1020906,",nc1020906,",",nc,",",nearby-cities,origin,phase-data,",9,0.03333,0.16,142,md,earthquake,"M 2.2 - 35 km E of Mono City, California",1171,Point,"[-118.7368333, 38.0725, 4.03]",1171
87,2.74,"22 km NE of San Lucas, California",148124000010,1481749939567,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1020907,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1020907&format=geojson,,,,,reviewed,0,116,nc,1020907,",nc1020907,",",nc,",",nearby-cities,origin,phase-data,",7,0.03964,0.05,148,md,earthquake,"M 2.7 - 22 km NE of San Lucas, California",1170,Point,"[-120.8225, 36.2496667, 4.111]",1170
88,2.2,"1km NNW of Lake Arrowhead, CA",148127492070,1454032069690,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3317639,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3317639&format=geojson,,,,,reviewed,0,74,ci,3317639,",ci3317639,",",ci,",",origin,phase-data,",11,,0.36,146,mh,earthquake,"M 2.2 - 1km NNW of Lake Arrowhead, CA",1169,Point,"[-117.192, 34.2571667, 1.73]",1169
89,2.45,"10km SSE of Boron, CA",148129218610,1454030293250,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3317640,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3317640&format=geojson,,,,,reviewed,0,92,ci,3317640,",ci3317640,",",ci,",",origin,phase-data,",12,,0.46,101,ml,earthquake,"M 2.5 - 10km SSE of Boron, CA",1168,Point,"[-117.6268333, 34.9093333, 3.57]",1168
90,3.1,"53km SE of San Clemente Is. (SE tip), CA",148133795390,1454030892530,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3317641,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3317641&format=geojson,,,,,reviewed,0,148,ci,3317641,",ci3317641,",",ci,",",origin,phase-data,",12,,0.63,238,ml,earthquake,"M 3.1 - 53km SE of San Clemente Is. (SE tip), CA",1167,Point,"[-118.0016667, 32.444, 6]",1167
91,2.06,"17 km SSE of Tres Pinos, California",148146728140,1481749950580,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1020909,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1020909&format=geojson,,,,,reviewed,0,65,nc,1020909,",nc1020909,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,",30,0.01441,0.06,80,md,earthquake,"M 2.1 - 17 km SSE of Tres Pinos, California",1166,Point,"[-121.2245, 36.6483333, 6.496]",1166
92,2,"14 km WSW of Easton, Washington",148172847300,1469405491900,,https://earthquake.usgs.gov/earthquakes/eventpage/uw10859453,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uw10859453&format=geojson,,,,,reviewed,0,62,uw,10859453,",uw10859453,",",uw,",",origin,phase-data,",4,0.3293,0.22,242,md,earthquake,"M 2.0 - 14 km WSW of Easton, Washington",1165,Point,"[-121.3478333, 47.1855, 3.948]",1165
93,3.4,"9 km SW of Cobb, California",148181252170,1481749960360,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1020911,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1020911&format=geojson,,,,,reviewed,0,178,nc,1020911,",nc1020911,usp0000808,",",nc,us,",",nearby-cities,origin,phase-data,",10,0.07387,0.11,132,ml,earthquake,"M 3.4 - 9 km SW of Cobb, California",1164,Point,"[-122.8096667, 38.7725, 4.199]",1164
94,4,off the coast of Northern California,148195109900,1415316086268,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000080d,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000080d&format=geojson,,,,,reviewed,0,246,us,p000080d,",usp000080d,",",us,",",origin,",,,,,mb,earthquake,M 4.0 - off the coast of Northern California,1163,Point,"[-126.927, 41.531, 33]",1163
95,5,"187 km WSW of Pistol River, Oregon",148195175300,1415316086269,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000080e,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000080e&format=geojson,,,,,reviewed,0,385,us,p000080e,",usp000080e,",",us,",",origin,",,,,,mb,earthquake,"M 5.0 - 187 km WSW of Pistol River, Oregon",1162,Point,"[-126.597, 41.862, 33]",1162
96,4.4,off the coast of Northern California,148195473900,1415316086270,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000080f,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000080f&format=geojson,,,,,reviewed,0,298,us,p000080f,",usp000080f,",",us,",",origin,",,,,,mb,earthquake,M 4.4 - off the coast of Northern California,1161,Point,"[-126.464, 41.919, 33]",1161
97,2.23,"18 km ENE of East Foothills, California",148197014110,1481749964720,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1020912,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1020912&format=geojson,,,,,reviewed,0,77,nc,1020912,",nc1020912,",",nc,",",nearby-cities,origin,phase-data,",25,0.0955,0.05,142,md,earthquake,"M 2.2 - 18 km ENE of East Foothills, California",1160,Point,"[-121.6156667, 37.4181667, 8.865]",1160
98,4.2,off the coast of Northern California,148200055000,1415316086274,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000080k,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000080k&format=geojson,,,,,reviewed,0,271,us,p000080k,",usp000080k,",",us,",",origin,",,,,,mb,earthquake,M 4.2 - off the coast of Northern California,1159,Point,"[-126.885, 41.894, 33]",1159
99,2.52,"9 km WSW of Cobb, California",148201866770,1481749969632,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1020913,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1020913&format=geojson,,,,,reviewed,0,98,nc,1020913,",nc1020913,",",nc,",",nearby-cities,origin,phase-data,",8,0.0982,0.02,166,md,earthquake,"M 2.5 - 9 km WSW of Cobb, California",1158,Point,"[-122.8215, 38.795, 2.909]",1158
100,4.1,"220 km WSW of Pistol River, Oregon",148205297900,1415316086275,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000080m,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000080m&format=geojson,,,,,reviewed,0,259,us,p000080m,",usp000080m,",",us,",",origin,",,,,,mb,earthquake,"M 4.1 - 220 km WSW of Pistol River, Oregon",1157,Point,"[-126.973, 41.771, 33]",1157
101,2.36,"5km NE of North Shore, CA",148222663350,1454030293730,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3317643,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3317643&format=geojson,,,,,reviewed,0,86,ci,3317643,",ci3317643,",",ci,",",origin,phase-data,",8,,0.48,69,ml,earthquake,"M 2.4 - 5km NE of North Shore, CA",1156,Point,"[-115.9036667, 33.565, 3.77]",1156
102,2.23,"21 km NE of Soledad, California",148222959990,1481749981880,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1020915,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1020915&format=geojson,,,,,reviewed,0,77,nc,1020915,",nc1020915,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,",53,0.01171,0.03,44,md,earthquake,"M 2.2 - 21 km NE of Soledad, California",1155,Point,"[-121.1711667, 36.573, 7.165]",1155
103,4.21,"2 km NNE of Aromas, California",148240883980,1481749987317,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1020916,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1020916&format=geojson,,,,,reviewed,0,273,nc,1020916,",nc1020916,",",nc,",",nearby-cities,origin,phase-data,",27,0.03423,0.14,76,md,quarry blast,"M 4.2 Quarry Blast - 2 km NNE of Aromas, California",1154,Point,"[-121.6321667, 36.9068333, -0.092]",1154
104,2.85,"24 km NE of Greenfield, California",148252031760,1481749991441,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1020917,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1020917&format=geojson,,,,,reviewed,0,125,nc,1020917,",nc1020917,",",nc,",",nearby-cities,origin,phase-data,",17,0.04144,0.04,73,md,earthquake,"M 2.9 - 24 km NE of Greenfield, California",1153,Point,"[-121.0503333, 36.474, 5.151]",1153
105,4.4,"19 km SSE of Tres Pinos, California",148252879880,1481749997870,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1020918,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1020918&format=geojson,,,,,reviewed,0,298,nc,1020918,",nc1020918,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,",73,0.006306,0.05,34,md,earthquake,"M 4.4 - 19 km SSE of Tres Pinos, California",1152,Point,"[-121.236, 36.6275, 5.51]",1152
106,2.17,"19 km SSE of Tres Pinos, California",148253201660,1481750005970,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1020919,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1020919&format=geojson,,,,,reviewed,0,72,nc,1020919,",nc1020919,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,",47,0.007207,0.05,45,md,earthquake,"M 2.2 - 19 km SSE of Tres Pinos, California",1151,Point,"[-121.2406667, 36.6291667, 5.186]",1151
107,2.91,"6km NNW of Rancho Cucamonga, CA",148253519610,1454031186190,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3317644,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3317644&format=geojson,,,,,reviewed,0,130,ci,3317644,",ci3317644,",",ci,",",origin,phase-data,",15,,0.5,72,ml,earthquake,"M 2.9 - 6km NNW of Rancho Cucamonga, CA",1150,Point,"[-117.6153333, 34.1711667, 0.39]",1150
